2015.05.14,00:00,1.13494,1.14440,1.13396,1.14059,107545
2015.05.15,00:00,1.14073,1.14661,1.13234,1.14464,101921
2015.05.17,00:00,1.14472,1.14490,1.14403,1.14425,209
2015.05.18,00:00,1.14425,1.14462,1.12978,1.13131,88869
2015.05.19,00:00,1.13139,1.13254,1.11180,1.11444,104247
2015.05.20,00:00,1.11443,1.11514,1.10615,1.10907,116391
2015.05.21,00:00,1.10907,1.11805,1.10790,1.11074,107652
2015.05.22,00:00,1.11058,1.12074,1.10015,1.10141,101928
2015.05.24,00:00,1.10044,1.10082,1.09642,1.09781,1347
2015.05.25,00:00,1.09815,1.10088,1.09582,1.09789,43937
2015.05.26,00:00,1.09794,1.09794,1.08624,1.08717,111125
2015.05.27,00:00,1.08714,1.09281,1.08184,1.08994,102115
2015.05.28,00:00,1.08994,1.09716,1.08662,1.09575,112053
2015.05.29,00:00,1.09569,1.10041,1.09248,1.09920,98165
2015.05.31,00:00,1.09814,1.09883,1.09797,1.09797,302
2015.06.01,00:00,1.09798,1.09820,1.08864,1.09208,101000
2015.06.02,00:00,1.09202,1.11933,1.09152,1.11503,122129
2015.06.03,00:00,1.11503,1.12845,1.10785,1.12676,115978
2015.06.04,00:00,1.12669,1.13790,1.12203,1.12228,113389
2015.06.05,00:00,1.12234,1.12789,1.10484,1.11132,116366
2015.06.07,00:00,1.11000,1.11057,1.10946,1.10976,538
2015.06.08,00:00,1.10986,1.13061,1.10833,1.12785,105145
2015.06.09,00:00,1.12785,1.13446,1.12131,1.12749,112559
2015.06.10,00:00,1.12757,1.13858,1.12591,1.13207,116540
2015.06.11,00:00,1.13208,1.13299,1.11811,1.12389,93922
2015.06.12,00:00,1.12386,1.12956,1.11503,1.12624,103483
2015.06.14,00:00,1.12162,1.12304,1.12113,1.12150,994
2015.06.15,00:00,1.12159,1.12935,1.11884,1.12805,88133
2015.06.16,00:00,1.12797,1.13289,1.12040,1.12445,82253
2015.06.17,00:00,1.12450,1.13571,1.12053,1.13392,96131
2015.06.18,00:00,1.13398,1.14355,1.13294,1.13670,104639
2015.06.19,00:00,1.13668,1.13974,1.12912,1.13459,79502
2015.06.21,00:00,1.13761,1.13768,1.13644,1.13668,643
2015.06.22,00:00,1.13671,1.14094,1.13109,1.13393,84649
2015.06.23,00:00,1.13398,1.13465,1.11343,1.11659,96943
2015.06.24,00:00,1.11658,1.12341,1.11588,1.12020,94048
2015.06.25,00:00,1.12020,1.12269,1.11528,1.11997,78879
2015.06.26,00:00,1.11997,1.12190,1.11291,1.11703,74438
